1, 11
2, 26
3, 52
4, 33
5, 84
6, 16
7, 28
8, 19
9, 94
10, 55
11, 9
12, 34
13, 93
14, 77
15, 25
16, 69
17, 90
18, 83
19, 43
20, 80
21, 58
22, 46
23, 23
24, 15
25, 54
26, 22
27, 72
28, 35
29, 96
30, 44
31, 20
32, 37
33, 38
34, 42
35, 87
36, 100
37, 14
38, 45
39, 73
40, 65
41, 51
42, 18
43, 85
44, 60
45, 63
46, 81
47, 31
48, 89
49, 67
50, 47
51, 10
52, 68
53, 79
54, 53
55, 40
56, 30
57, 1
58, 71
59, 75
60, 3
61, 36
62, 98
63, 49
64, 13
65, 39
66, 86
67, 92
68, 97
69, 32
70, 27
71, 57
72, 7
73, 8
74, 70
75, 74
76, 62
77, 4
78, 2
79, 17
80, 78
81, 66
82, 6
83, 24
84, 82
85, 41
86, 88
87, 91
88, 76
89, 61
90, 48
91, 5
92, 50
93, 29
94, 56
95, 64
96, 59
97, 12
98, 99
99, 21
100, 95
