1, 59
2, 20
3, 3
4, 33
5, 64
6, 8
7, 9
8, 47
9, 49
10, 90
11, 28
12, 61
13, 13
14, 22
15, 52
16, 77
17, 39
18, 15
19, 72
20, 81
21, 69
22, 42
23, 41
24, 38
25, 50
26, 70
27, 85
28, 88
29, 21
30, 71
31, 24
32, 63
33, 27
34, 74
35, 86
36, 46
37, 30
38, 35
39, 66
40, 45
41, 25
42, 4
43, 55
44, 40
45, 62
46, 48
47, 1
48, 73
49, 14
50, 12
51, 78
52, 53
53, 68
54, 43
55, 76
56, 83
57, 10
58, 11
59, 80
60, 89
61, 2
62, 6
63, 37
64, 82
65, 7
66, 18
67, 84
68, 87
69, 26
70, 54
71, 29
72, 79
73, 5
74, 51
75, 16
76, 65
77, 17
78, 60
79, 34
80, 57
81, 32
82, 58
83, 75
84, 31
85, 56
86, 44
87, 19
88, 36
89, 23
90, 67
