1, 61
2, 60
3, 28
4, 22
5, 56
6, 50
7, 70
8, 52
9, 19
10, 18
11, 11
12, 29
13, 4
14, 42
15, 10
16, 41
17, 2
18, 58
19, 33
20, 21
21, 69
22, 66
23, 57
24, 30
25, 14
26, 17
27, 5
28, 43
29, 51
30, 55
31, 27
32, 64
33, 16
34, 35
35, 48
36, 67
37, 12
38, 54
39, 37
40, 31
41, 34
42, 46
43, 68
44, 20
45, 13
46, 39
47, 45
48, 36
49, 49
50, 9
51, 65
52, 32
53, 6
54, 40
55, 23
56, 7
57, 8
58, 24
59, 38
60, 3
61, 59
62, 26
63, 62
64, 63
65, 47
66, 15
67, 44
68, 1
69, 53
70, 25
