0
0, 1
0, 2
0, 7
0, 8
0, 9
0, 10
0, 13
0, 14
0, 15
0, 27
0, 35
0, 39
0, 43
0, 49
0, 54
0, 58
0, 60
0, 61
0, 62
0, 70
0, 72
0, 73
0, 74
0, 75
0, 76
0, 84
0, 88
0, 91
0, 93
0, 97
0, 98
0, 101
0, 104
0, 106
0, 109
0, 114
0, 116
0, 118
0, 121
0, 122
0, 123
0, 124
0, 125
0, 126
0, 133
0, 134
0, 136
0, 137
0, 138
0, 145
0, 151
0, 152
0, 153
0, 155
0, 161
0, 163
0, 167
0, 172
0, 180
0, 182
0, 183
0, 185
0, 187
0, 188
0, 191
0, 195
0, 196
1, 4
1, 5
1, 6
1, 8
1, 11
1, 13
1, 22
1, 23
1, 26
1, 30
1, 32
1, 36
1, 39
1, 42
1, 44
1, 46
1, 47
1, 52
1, 54
1, 56
1, 60
1, 61
1, 66
1, 69
1, 72
1, 73
1, 74
1, 78
1, 86
1, 89
1, 90
1, 91
1, 92
1, 93
1, 100
1, 101
1, 107
1, 108
1, 111
1, 114
1, 119
1, 121
1, 126
1, 129
1, 130
1, 132
1, 134
1, 135
1, 138
1, 139
1, 140
1, 141
1, 146
1, 148
1, 152
1, 154
1, 158
1, 161
1, 167
1, 172
1, 176
1, 177
1, 179
1, 180
1, 181
1, 183
1, 186
1, 187
1, 188
1, 189
1, 194
1, 195
2, 3
2, 4
2, 7
2, 9
2, 21
2, 22
2, 24
2, 25
2, 31
2, 32
2, 33
2, 34
2, 40
2, 43
2, 45
2, 52
2, 56
2, 59
2, 65
2, 80
2, 84
2, 87
2, 91
2, 92
2, 93
2, 94
2, 98
2, 100
2, 107
2, 108
2, 109
2, 110
2, 111
2, 116
2, 117
2, 118
2, 122
2, 124
2, 131
2, 134
2, 135
2, 136
2, 138
2, 141
2, 142
2, 143
2, 144
2, 147
2, 150
2, 151
2, 153
2, 155
2, 159
2, 165
2, 166
2, 169
2, 180
2, 181
2, 183
2, 189
2, 195
2, 196
3, 0
3, 4
3, 5
3, 6
3, 7
3, 10
3, 13
3, 16
3, 19
3, 20
3, 24
3, 26
3, 28
3, 29
3, 31
3, 32
3, 35
3, 36
3, 37
3, 39
3, 44
3, 45
3, 49
3, 56
3, 57
3, 59
3, 61
3, 64
3, 68
3, 69
3, 71
3, 72
3, 78
3, 81
3, 87
3, 89
3, 90
3, 97
3, 101
3, 103
3, 113
3, 116
3, 117
3, 122
3, 123
3, 126
3, 129
3, 132
3, 133
3, 136
3, 137
3, 140
3, 141
3, 143
3, 144
3, 147
3, 148
3, 150
3, 155
3, 160
3, 164
3, 171
3, 175
3, 177
3, 178
3, 182
3, 185
3, 186
3, 194
3, 199
3, 200
4, 0
4, 16
4, 25
4, 29
4, 30
4, 33
4, 44
4, 45
4, 52
4, 54
4, 65
4, 66
4, 67
4, 68
4, 70
4, 72
4, 74
4, 76
4, 77
4, 78
4, 82
4, 84
4, 89
4, 90
4, 97
4, 98
4, 106
4, 115
4, 119
4, 120
4, 121
4, 123
4, 125
4, 126
4, 129
4, 135
4, 138
4, 140
4, 147
4, 149
4, 154
4, 156
4, 158
4, 160
4, 163
4, 165
4, 168
4, 172
4, 175
4, 178
4, 187
4, 189
4, 190
4, 193
4, 198
4, 199
5, 2
5, 7
5, 11
5, 12
5, 13
5, 14
5, 16
5, 17
5, 18
5, 29
5, 31
5, 32
5, 35
5, 36
5, 39
5, 40
5, 41
5, 46
5, 47
5, 49
5, 53
5, 54
5, 58
5, 59
5, 61
5, 63
5, 64
5, 67
5, 71
5, 72
5, 75
5, 76
5, 77
5, 79
5, 80
5, 81
5, 84
5, 85
5, 86
5, 89
5, 100
5, 103
5, 105
5, 108
5, 122
5, 125
5, 129
5, 133
5, 135
5, 139
5, 140
5, 142
5, 147
5, 148
5, 155
5, 156
5, 159
5, 163
5, 166
5, 170
5, 171
5, 173
5, 178
5, 184
5, 187
5, 188
5, 191
5, 196
5, 198
6, 0
6, 2
6, 4
6, 5
6, 8
6, 15
6, 20
6, 25
6, 26
6, 27
6, 31
6, 32
6, 34
6, 36
6, 38
6, 39
6, 41
6, 42
6, 45
6, 47
6, 48
6, 52
6, 54
6, 55
6, 57
6, 59
6, 62
6, 65
6, 66
6, 67
6, 68
6, 70
6, 73
6, 75
6, 76
6, 83
6, 84
6, 86
6, 88
6, 89
6, 93
6, 100
6, 105
6, 106
6, 108
6, 111
6, 115
6, 116
6, 118
6, 125
6, 128
6, 132
6, 136
6, 139
6, 142
6, 145
6, 146
6, 147
6, 149
6, 150
6, 153
6, 156
6, 157
6, 159
6, 161
6, 163
6, 164
6, 167
6, 168
6, 175
6, 181
6, 184
6, 186
6, 187
6, 196
6, 198
7, 6
7, 8
7, 9
7, 10
7, 12
7, 18
7, 23
7, 27
7, 29
7, 31
7, 35
7, 37
7, 39
7, 40
7, 46
7, 48
7, 50
7, 53
7, 61
7, 62
7, 68
7, 70
7, 75
7, 82
7, 85
7, 88
7, 89
7, 91
7, 97
7, 102
7, 106
7, 108
7, 110
7, 111
7, 116
7, 118
7, 125
7, 126
7, 130
7, 132
7, 133
7, 134
7, 137
7, 140
7, 141
7, 145
7, 150
7, 155
7, 161
7, 163
7, 167
7, 173
7, 175
7, 176
7, 178
7, 183
7, 184
7, 185
7, 186
7, 190
7, 191
7, 194
8, 4
8, 9
8, 14
8, 15
8, 25
8, 28
8, 30
8, 31
8, 35
8, 36
8, 39
8, 40
8, 41
8, 45
8, 46
8, 51
8, 54
8, 60
8, 62
8, 69
8, 70
8, 75
8, 76
8, 78
8, 79
8, 81
8, 89
8, 91
8, 92
8, 93
8, 96
8, 99
8, 100
8, 101
8, 105
8, 109
8, 112
8, 113
8, 119
8, 121
8, 122
8, 124
8, 128
8, 133
8, 134
8, 137
8, 139
8, 140
8, 143
8, 144
8, 148
8, 149
8, 154
8, 156
8, 160
8, 176
8, 177
8, 179
8, 185
8, 188
8, 190
8, 192
8, 194
8, 197
8, 198
9, 1
9, 12
9, 15
9, 17
9, 20
9, 22
9, 29
9, 30
9, 31
9, 40
9, 42
9, 44
9, 47
9, 53
9, 63
9, 65
9, 67
9, 72
9, 74
9, 75
9, 77
9, 78
9, 80
9, 81
9, 82
9, 88
9, 89
9, 91
9, 92
9, 94
9, 95
9, 98
9, 103
9, 104
9, 107
9, 111
9, 116
9, 124
9, 125
9, 127
9, 131
9, 132
9, 134
9, 137
9, 140
9, 144
9, 147
9, 148
9, 150
9, 154
9, 155
9, 157
9, 159
9, 160
9, 164
9, 165
9, 167
9, 168
9, 169
9, 171
9, 173
9, 177
9, 179
9, 181
9, 183
9, 187
10, 4
10, 6
10, 8
10, 11
10, 12
10, 14
10, 20
10, 21
10, 27
10, 34
10, 36
10, 40
10, 43
10, 44
10, 50
10, 51
10, 55
10, 62
10, 63
10, 65
10, 69
10, 72
10, 74
10, 79
10, 88
10, 95
10, 103
10, 107
10, 108
10, 109
10, 110
10, 112
10, 113
10, 118
10, 121
