369
0, 75
0, 197
0, 276
0, 397
0, 412
0, 494
0, 532
0, 557
0, 577
0, 651
0, 739
0, 759
0, 806
0, 834
0, 836
1, 2
1, 37
1, 54
1, 190
1, 391
1, 422
1, 683
1, 766
1, 779
1, 805
1, 954
2, 14
2, 41
2, 151
2, 212
2, 785
2, 933
2, 954
3, 192
3, 207
3, 536
3, 597
3, 606
3, 607
3, 670
3, 749
3, 770
4, 28
4, 68
4, 175
4, 368
4, 387
4, 640
4, 678
4, 773
4, 796
4, 798
4, 805
5, 35
5, 46
5, 65
5, 93
5, 172
5, 387
5, 426
5, 607
5, 623
5, 721
5, 838
5, 936
5, 945
6, 11
6, 26
6, 28
6, 64
6, 79
6, 84
6, 264
6, 284
6, 333
6, 405
6, 524
6, 614
6, 617
6, 654
6, 682
6, 844
6, 890
6, 905
7, 69
7, 149
7, 165
7, 169
7, 362
7, 414
7, 443
7, 552
7, 758
7, 782
7, 807
7, 840
7, 933
7, 958
8, 34
8, 79
8, 201
8, 204
8, 277
8, 323
8, 341
8, 352
8, 389
8, 541
8, 616
8, 692
8, 729
8, 865
8, 945
9, 115
9, 148
9, 309
9, 462
9, 569
9, 628
9, 687
9, 769
10, 60
10, 110
10, 141
10, 161
10, 166
10, 361
10, 476
10, 594
10, 728
10, 761
10, 874
10, 903
10, 920
11, 60
11, 133
11, 276
11, 357
11, 408
11, 665
11, 764
11, 919
11, 998
12, 141
12, 309
12, 456
12, 487
12, 535
12, 728
12, 880
12, 908
12, 959
12, 962
13, 39
13, 84
13, 121
13, 201
13, 454
13, 495
13, 550
13, 756
13, 798
13, 905
14, 139
14, 174
14, 388
14, 451
14, 489
14, 552
14, 713
14, 724
14, 741
14, 775
14, 893
14, 956
15, 4
15, 6
15, 158
15, 256
15, 270
15, 492
15, 527
15, 534
15, 611
15, 668
15, 872
15, 878
16, 17
16, 68
16, 257
16, 348
16, 398
16, 673
16, 762
16, 975
17, 35
17, 129
17, 160
17, 442
17, 453
17, 483
17, 792
18, 42
18, 303
18, 474
18, 519
18, 541
18, 637
18, 729
18, 747
18, 749
18, 950
18, 985
19, 54
19, 558
19, 594
19, 789
19, 896
19, 998
20, 208
20, 268
20, 290
20, 347
20, 349
20, 505
20, 541
20, 564
20, 595
20, 660
20, 714
20, 911
20, 991
21, 48
21, 283
21, 399
21, 516
21, 524
21, 679
21, 978
22, 45
22, 219
22, 231
22, 249
22, 254
22, 266
22, 369
22, 507
22, 756
22, 990
23, 125
23, 184
23, 335
23, 385
23, 422
23, 507
23, 598
23, 619
23, 780
23, 914
23, 988
24, 12
24, 34
24, 152
24, 288
24, 510
24, 525
24, 537
24, 554
24, 558
24, 574
24, 798
24, 824
24, 845
24, 907
24, 933
24, 944
25, 87
25, 461
25, 516
25, 724
25, 792
25, 860
25, 880
25, 970
26, 73
26, 76
26, 108
26, 114
26, 160
26, 264
26, 359
26, 361
26, 485
26, 757
26, 760
26, 842
26, 982
27, 8
27, 19
27, 49
27, 52
27, 99
27, 199
27, 474
27, 561
27, 568
27, 589
27, 819
27, 985
28, 349
28, 454
28, 541
28, 646
28, 677
28, 807
28, 864
28, 993
29, 170
29, 212
29, 250
29, 342
29, 455
29, 570
29, 673
29, 708
29, 771
30, 129
30, 280
30, 356
30, 600
30, 683
30, 727
30, 970
31, 395
31, 440
31, 460
31, 476
31, 503
31, 701
31, 810
31, 828
31, 872
32, 74
32, 103
32, 379
32, 591
32, 682
32, 734
32, 753
32, 919
32, 922
33, 23
33, 60
33, 95
33, 109
33, 392
33, 433
33, 777
33, 807
33, 826
33, 981
34, 130
34, 264
34, 312
34, 327
34, 345
34, 411
34, 573
34, 807
34, 831
34, 866
35, 93
35, 190
35, 202
35, 212
35, 433
35, 621
35, 732
35, 744
35, 751
35, 844
35, 891
35, 953
36, 139
36, 147
36, 164
36, 213
36, 350
36, 436
36, 585
36, 613
36, 647
36, 671
36, 699
36, 750
36, 756
36, 864
36, 963
36, 999
37, 86
37, 127
37, 282
37, 298
37, 381
37, 431
37, 607
37, 639
37, 691
37, 741
37, 781
37, 902
38, 118
38, 182
38, 291
38, 507
38, 641
38, 697
38, 762
38, 849
38, 891
39, 122
39, 152
39, 175
39, 228
39, 239
39, 308
39, 321
39, 342
39, 360
39, 636
40, 143
40, 454
40, 513
40, 518
40, 565
40, 670
40, 673
40, 883
40, 901
40, 909
40, 958
41, 116
41, 117
41, 186
41, 339
41, 417
41, 450
41, 643
41, 716
41, 833
41, 837
41, 909
42, 115
42, 123
42, 206
42, 256
42, 304
42, 415
42, 452
42, 542
42, 731
42, 744
42, 838
42, 839
43, 194
43, 352
43, 398
43, 485
43, 802
43, 803
43, 949
44, 200
44, 384
44, 526
44, 529
44, 548
44, 797
44, 814
44, 818
44, 888
44, 972
44, 991
45, 109
45, 345
45, 377
45, 441
45, 515
45, 540
45, 614
45, 905
45, 952
46, 317
46, 388
46, 453
46, 471
46, 512
46, 607
46, 693
46, 830
46, 848
46, 881
47, 21
47, 52
47, 182
47, 186
47, 226
47, 444
47, 507
47, 867
47, 935
48, 31
48, 118
48, 276
48, 301
48, 401
48, 571
48, 711
48, 727
48, 817
49, 7
49, 8
49, 95
49, 171
49, 694
49, 959
50, 70
50, 177
50, 248
50, 292
50, 366
50, 385
50, 386
50, 432
50, 484
50, 633
50, 899
50, 987
51, 19
51, 49
51, 59
51, 116
51, 169
51, 234
51, 237
51, 257
51, 295
51, 389
51, 399
51, 485
51, 494
51, 673
51, 737
51, 755
51, 822
52, 78
52, 252
52, 514
52, 517
52, 665
52, 739
52, 830
52, 855
52, 869
52, 923
53, 124
53, 132
53, 161
53, 197
53, 337
53, 498
53, 503
53, 606
53, 717
53, 913
54, 36
54, 95
54, 415
54, 694
55, 30
55, 38
55, 105
55, 306
55, 402
55, 643
55, 692
55, 698
55, 893
55, 992
56, 7
56, 109
56, 146
56, 181
56, 247
56, 440
56, 533
56, 573
56, 636
56, 690
56, 696
56, 747
56, 852
56, 979
57, 32
57, 54
57, 98
57, 106
57, 162
57, 317
57, 508
57, 575
57, 598
57, 679
57, 825
57, 888
57, 917
58, 49
58, 126
58, 163
58, 242
58, 383
58, 499
58, 505
58, 594
58, 863
58, 922
58, 943
58, 971
59, 2
59, 26
59, 45
59, 211
59, 321
59, 328
59, 374
59, 449
59, 670
59, 747
59, 903
59, 958
60, 207
60, 210
60, 227
60, 727
60, 767
61, 76
61, 123
61, 178
61, 192
61, 217
61, 452
61, 454
61, 623
61, 689
61, 740
61, 826
61, 827
62, 131
62, 208
62, 229
62, 513
62, 528
62, 664
62, 782
62, 835
62, 849
63, 33
63, 43
63, 128
63, 284
63, 415
63, 435
63, 520
63, 693
63, 757
63, 779
63, 821
63, 854
63, 872
63, 899
63, 926
64, 43
64, 60
64, 287
64, 328
64, 389
64, 508
64, 551
64, 640
64, 750
64, 948
64, 993
65, 128
65, 216
65, 342
65, 369
65, 612
65, 613
65, 653
65, 679
65, 909
65, 932
65, 957
66, 4
66, 13
66, 96
66, 546
66, 745
67, 5
67, 15
67, 43
67, 66
67, 105
67, 117
67, 132
67, 180
67, 264
67, 340
67, 357
67, 418
67, 565
67, 576
68, 347
68, 415
68, 417
68, 882
68, 977
69, 12
69, 31
69, 126
69, 377
69, 504
69, 627
69, 666
69, 727
69, 738
69, 847
69, 895
69, 962
69, 979
70, 30
70, 35
70, 80
70, 156
70, 229
70, 331
70, 626
70, 802
70, 804
70, 948
70, 949
71, 73
71, 258
71, 275
71, 328
71, 338
71, 492
71, 552
71, 690
71, 719
72, 3
72, 138
72, 324
72, 502
72, 541
72, 695
72, 700
72, 738
73, 37
73, 117
73, 168
73, 358
73, 520
73, 598
73, 630
73, 672
73, 770
73, 795
73, 891
73, 902
73, 907
74, 25
74, 42
74, 133
74, 304
74, 359
74, 433
74, 554
74, 619
74, 635
74, 639
75, 8
75, 293
75, 368
75, 408
75, 433
75, 492
75, 539
75, 555
75, 703
75, 710
75, 869
76, 420
76, 451
76, 843
76, 853
76, 898
76, 990
77, 68
77, 74
77, 280
77, 300
77, 691
77, 800
77, 843
78, 65
78, 225
78, 407
78, 490
78, 544
78, 645
78, 748
78, 796
78, 871
78, 988
79, 53
79, 109
79, 113
79, 279
79, 491
79, 492
79, 509
79, 510
79, 590
79, 646
79, 657
79, 747
79, 757
79, 819
79, 821
79, 873
79, 877
79, 919
80, 309
80, 403
80, 445
80, 681
81, 0
81, 199
81, 273
81, 312
81, 489
81, 539
81, 603
81, 674
81, 719
81, 753
82, 197
82, 284
82, 400
82, 469
82, 525
82, 607
82, 693
82, 703
82, 706
82, 734
82, 739
82, 765
82, 832
82, 888
82, 948
83, 204
83, 214
83, 320
83, 456
83, 478
83, 651
83, 717
83, 759
83, 805
83, 828
83, 900
83, 916
84, 3
84, 17
84, 168
84, 520
84, 709
84, 729
84, 741
84, 861
85, 61
85, 327
85, 575
